PC1;PC2;PC3;PC4;PC5;PC6;PC7;PC8
1.557689e-02;1.705687e-02;3.033381e-02;1.771047e-03;1.753207e-02;8.117153e-03;9.136613e-03;2.094098e-02;1.998259e-02;1.016360e-02;1.955732e-02;3.031739e-03;2.059293e-02;2.116459e-02;1.070248e-02;-1.164590e-03
1.506270e-02;1.697079e-02;3.033381e-02;2.290461e-03;1.972451e-02;8.220075e-03;9.165838e-03;2.094098e-02;1.999387e-02;1.000532e-02;1.884451e-02;2.923816e-03;2.037742e-02;2.116459e-02;1.065544e-02;-4.485649e-04
1.551676e-02;1.738388e-02;2.218326e-02;1.544224e-03;1.962283e-02;7.747151e-03;9.059017e-03;2.094098e-02;2.002003e-02;9.946602e-03;2.005694e-02;-9.409830e-04;2.069598e-02;2.116459e-02;1.082128e-02;-9.535194e-05
1.553802e-02;1.865439e-02;3.013372e-02;2.450667e-03;1.620194e-02;1.122850e-02;9.129794e-03;2.094098e-02;2.432192e-02;7.943766e-03;2.006297e-02;2.159796e-03;8.835410e-03;2.116459e-02;1.053875e-02;7.127816e-04
1.528489e-02;1.700884e-02;3.033381e-02;3.309217e-03;1.994123e-02;8.234541e-03;9.130339e-03;2.094098e-02;1.996955e-02;9.978826e-03;2.037276e-02;2.794558e-03;1.972844e-02;2.116459e-02;1.070196e-02;-1.164590e-03
1.481349e-02;1.713769e-02;3.033381e-02;1.907474e-03;1.893515e-02;8.370127e-03;9.122373e-03;2.094098e-02;1.999383e-02;9.967616e-03;2.120399e-02;5.180834e-03;2.051870e-02;2.116459e-02;1.063858e-02;5.090629e-04
1.751982e-02;1.849882e-02;3.033248e-02;2.401045e-03;1.923289e-02;8.477012e-03;9.059017e-03;2.094098e-02;1.934789e-02;1.039087e-02;2.439274e-02;2.866583e-03;2.030717e-02;2.116459e-02;1.019956e-02;-8.967520e-05
1.934313e-02;1.455442e-02;2.475386e-02;8.023128e-03;1.974878e-02;8.784384e-03;9.132893e-03;2.094098e-02;2.426236e-02;1.030874e-02;2.730185e-02;-9.409830e-04;1.990561e-02;2.116459e-02;1.085834e-02;5.603776e-03
1.028885e-02;1.752140e-02;3.033381e-02;3.242791e-03;1.841257e-02;5.224143e-03;9.098439e-03;2.094098e-02;1.999434e-02;1.003303e-02;2.077016e-02;1.027102e-03;1.848536e-02;2.116459e-02;1.052431e-02;-1.164590e-03
1.517987e-02;1.764689e-02;3.033381e-02;2.647999e-03;2.076701e-02;9.435527e-03;9.059017e-03;2.085576e-02;1.978396e-02;1.102933e-02;3.094098e-02;6.999114e-03;1.946299e-02;2.116459e-02;9.507303e-03;-1.164590e-03
1.583876e-02;1.769518e-02;3.026588e-02;2.498386e-03;2.343129e-02;7.925683e-03;9.059017e-03;2.094098e-02;2.451680e-02;9.969956e-03;2.430468e-02;-9.409830e-04;3.064503e-02;2.116459e-02;1.079566e-02;3.168121e-03
1.594190e-02;1.543761e-02;3.033381e-02;2.808635e-03;2.121996e-02;8.758490e-03;9.105550e-03;2.093751e-02;2.003766e-02;1.009977e-02;3.094098e-02;9.566749e-03;2.014802e-02;2.116459e-02;1.072129e-02;2.635863e-04
